,ElectDist,Reported %,Nicola (Democratic),Jeremy (Democratic),Chris (Republican >:) ),WRITE-IN,AD,ED
2514,63026,0.15700893326550902,58.0,18.0,50.0,1.0,63,26
2515,63027,0.33020501406518443,81.0,12.0,29.0,5.0,63,27
2516,63028,0.259054414473049,50.0,38.0,13.0,4.0,63,28
2517,63029,0.8720217114689137,45.0,25.0,52.0,3.0,63,29
2518,63030,0.4779313800372218,17.0,60.0,3.0,1.0,63,30
2519,63031,0.7529551370401396,70.0,18.0,29.0,3.0,63,31
2520,63032,0.01933557705248712,37.0,5.0,10.0,3.0,63,32
2521,63033,0.5292336798436401,19.0,40.0,17.0,2.0,63,33
2522,63034,0.3302456079526349,7.0,76.0,42.0,0.0,63,34
2523,63035,0.08084294076677068,14.0,37.0,26.0,0.0,63,35
2524,63036,0.1858592034545663,58.0,17.0,46.0,4.0,63,36
2525,63037,0.8460875126563939,96.0,57.0,47.0,2.0,63,37
2526,63038,0.47009175021187566,11.0,80.0,37.0,1.0,63,38
2527,63039,0.17622148395975934,58.0,57.0,32.0,3.0,63,39
2528,63040,0.28614834630851504,45.0,8.0,48.0,4.0,63,40
2529,63041,0.9839088765526072,1.0,43.0,46.0,2.0,63,41
2530,63042,0.22623329153135785,58.0,8.0,42.0,1.0,63,42
2531,63043,0.6490517117500164,65.0,70.0,14.0,1.0,63,43
2532,63044,0.043825977230521285,92.0,28.0,48.0,3.0,63,44
2533,63045,0.26769047100495147,52.0,42.0,15.0,5.0,63,45
2534,63046,0.5391813048429163,5.0,78.0,2.0,3.0,63,46
2535,63047,0.7695073888926461,3.0,72.0,51.0,3.0,63,47
2536,63048,0.3587596641492238,2.0,23.0,28.0,4.0,63,48
2537,63049,0.9292806791203597,38.0,24.0,21.0,2.0,63,49
2538,63050,0.0909275325384914,24.0,52.0,31.0,3.0,63,50
2539,63051,0.31678165101720435,40.0,61.0,59.0,3.0,63,51
2540,63052,0.06743551794432256,3.0,13.0,32.0,1.0,63,52
2541,63053,0.346975684123652,58.0,56.0,46.0,2.0,63,53
2542,63054,0.5412355358794707,51.0,79.0,25.0,2.0,63,54
2543,63055,0.932772614984318,89.0,25.0,10.0,4.0,63,55
2544,63056,0.1976785968798036,0.0,28.0,26.0,3.0,63,56
2545,63057,0.3854137419815368,28.0,16.0,20.0,3.0,63,57
2546,63058,0.3452392678593367,69.0,65.0,5.0,4.0,63,58
2547,63059,0.6622298500888584,2.0,58.0,24.0,1.0,63,59
2548,63060,0.9475689376575797,85.0,17.0,23.0,1.0,63,60
2549,63061,0.09548901365582951,74.0,26.0,50.0,1.0,63,61
2550,63062,0.4322781808726017,24.0,18.0,54.0,3.0,63,62
2551,63063,0.9838295620145068,65.0,24.0,11.0,3.0,63,63
2552,63064,0.5716800769158713,28.0,7.0,15.0,1.0,63,64
2553,63065,0.5822640872132713,18.0,54.0,19.0,2.0,63,65
2554,63066,0.8220580784476773,62.0,19.0,37.0,3.0,63,66
2555,63067,0.007828809014081894,60.0,45.0,1.0,0.0,63,67
2556,63068,0.1751796698538327,56.0,27.0,16.0,1.0,63,68
2557,63069,0.9501170845998735,2.0,76.0,35.0,3.0,63,69
2558,64001,0.7449450554544499,94.0,9.0,52.0,4.0,64,1
2559,64002,0.8311007867792187,66.0,55.0,59.0,3.0,64,2
2560,64003,0.09473548146205435,12.0,72.0,15.0,1.0,64,3
2561,64004,0.12256460436866323,20.0,63.0,32.0,1.0,64,4
2562,64005,0.7491098200647691,43.0,35.0,9.0,3.0,64,5
2563,64006,0.09020143139505088,46.0,75.0,55.0,5.0,64,6
2564,64007,0.35878224875289233,93.0,74.0,27.0,2.0,64,7
2565,64008,0.7505643168810828,17.0,45.0,22.0,3.0,64,8
2566,64009,0.0461902513521657,94.0,42.0,15.0,4.0,64,9
2567,64010,0.9000680784859371,3.0,58.0,20.0,1.0,64,10
2568,64011,0.48443288604641555,38.0,51.0,45.0,1.0,64,11
2569,64012,0.2769346620766945,38.0,36.0,31.0,1.0,64,12
2570,64013,0.5966067446879735,45.0,76.0,53.0,3.0,64,13
2571,64014,0.657052067471046,16.0,12.0,11.0,1.0,64,14
2572,64015,0.2923861024954164,49.0,11.0,4.0,1.0,64,15
2573,64016,0.8866326516949388,7.0,34.0,14.0,0.0,64,16
2574,64017,0.9985034961119514,13.0,23.0,46.0,1.0,64,17
2575,64018,0.44654002847560237,80.0,75.0,13.0,2.0,64,18
2576,64019,0.6792190237216796,72.0,28.0,7.0,0.0,64,19
2577,64020,0.5429689033588503,17.0,70.0,1.0,4.0,64,20
2578,64021,0.6985342046702818,89.0,65.0,53.0,1.0,64,21
2579,64022,0.38323765621437056,49.0,2.0,55.0,3.0,64,22
2580,64023,0.5762527701314697,57.0,8.0,18.0,4.0,64,23
2581,64024,0.6758429569892563,31.0,78.0,14.0,2.0,64,24
2582,64025,0.3565090570639422,52.0,27.0,6.0,2.0,64,25
2583,64026,0.23887744621610996,45.0,52.0,35.0,2.0,64,26
2584,64027,0.9439281348748633,77.0,45.0,41.0,3.0,64,27
2585,64028,0.20912350130404644,92.0,5.0,35.0,4.0,64,28
2586,64029,0.7838260010311984,69.0,8.0,59.0,4.0,64,29
2587,64030,0.32193072444394055,48.0,79.0,26.0,3.0,64,30
2588,64031,0.8417276342679825,0.0,18.0,39.0,4.0,64,31
2589,64032,0.034552813980683106,74.0,58.0,33.0,0.0,64,32
2590,64033,0.5602584063773586,83.0,37.0,57.0,4.0,64,33
2591,64034,0.45550571103334325,98.0,71.0,21.0,0.0,64,34
2592,64035,0.30069249116547214,98.0,7.0,23.0,2.0,64,35
2593,64036,0.41129141884221776,70.0,71.0,33.0,2.0,64,36
2594,64037,0.6220281420774625,6.0,64.0,4.0,4.0,64,37
2595,64038,0.18409404094118276,92.0,38.0,23.0,4.0,64,38
2596,64039,0.31296353152855994,59.0,51.0,58.0,1.0,64,39
2597,64040,0.2841948939693255,25.0,19.0,30.0,0.0,64,40
2598,64041,0.9839360695216959,19.0,8.0,15.0,4.0,64,41
2599,64042,0.04540666479075994,96.0,5.0,29.0,2.0,64,42
2600,64043,0.3661492139880148,84.0,16.0,15.0,2.0,64,43
2601,64044,0.8741741708103573,18.0,30.0,29.0,4.0,64,44
2602,64045,0.5562429238196396,75.0,9.0,42.0,0.0,64,45
2603,64046,0.15762977934236888,58.0,28.0,44.0,3.0,64,46
2604,64047,0.11796105760183184,50.0,61.0,10.0,5.0,64,47
2605,64048,0.2625875094636181,63.0,70.0,15.0,1.0,64,48
2606,64049,0.4076834589890047,26.0,45.0,45.0,1.0,64,49
2607,64050,0.6270275470634422,31.0,39.0,43.0,5.0,64,50
2608,64051,0.8818127638490292,82.0,27.0,30.0,4.0,64,51
2609,64075,0.2992289926237238,66.0,2.0,33.0,1.0,64,75
2610,64076,0.8310731503677732,96.0,77.0,55.0,4.0,64,76
2611,64077,0.9176483608549656,56.0,26.0,51.0,3.0,64,77
2612,64078,0.524463976971012,98.0,63.0,57.0,0.0,64,78
2613,64079,0.7044326159774851,97.0,74.0,37.0,2.0,64,79
2614,64080,0.21531683974312021,44.0,38.0,53.0,2.0,64,80
2615,64081,0.9315432772631551,91.0,54.0,33.0,3.0,64,81
2616,64082,0.2125043029989414,43.0,59.0,27.0,0.0,64,82
2617,64083,0.19550582309090525,48.0,27.0,37.0,4.0,64,83
2618,64084,0.4743012159460518,94.0,76.0,45.0,4.0,64,84
2619,64085,0.23321999844200847,46.0,45.0,39.0,2.0,64,85
2620,64086,0.46595561841639643,7.0,28.0,0.0,2.0,64,86
2621,64087,0.12703115518496666,78.0,62.0,43.0,0.0,64,87
2622,65001,0.6726981688594774,34.0,16.0,42.0,1.0,65,1
2623,65002,0.2907414780677571,8.0,48.0,48.0,4.0,65,2
2624,65003,0.09445746008868539,97.0,12.0,1.0,1.0,65,3
2625,65004,0.7490119680935567,84.0,56.0,13.0,4.0,65,4
2626,65005,0.6807493455807833,84.0,38.0,14.0,4.0,65,5
2627,65006,0.9943141796031755,61.0,64.0,2.0,1.0,65,6
2628,65007,0.06170210906987206,98.0,70.0,38.0,4.0,65,7
2629,65008,0.6948636253098585,88.0,68.0,38.0,1.0,65,8
2630,65009,0.7426459002517792,95.0,59.0,52.0,4.0,65,9
2631,65010,0.8687315917294954,27.0,45.0,1.0,3.0,65,10
2632,65011,0.5965262798973324,55.0,0.0,56.0,3.0,65,11
2633,65012,0.49674531466141303,48.0,40.0,28.0,3.0,65,12
2634,65013,0.054577146796437215,99.0,15.0,18.0,1.0,65,13
2635,65014,0.47953572844880754,60.0,37.0,30.0,4.0,65,14
2636,65015,0.9264856356942205,82.0,61.0,52.0,4.0,65,15
2637,65016,0.8303799271688931,48.0,25.0,32.0,4.0,65,16
2638,65017,0.3723704535089558,87.0,75.0,58.0,3.0,65,17
2639,65018,0.7921967823799686,69.0,23.0,9.0,4.0,65,18
2640,65019,0.29768605298622486,2.0,7.0,55.0,2.0,65,19
2641,65020,0.8977217800966366,1.0,35.0,51.0,4.0,65,20
2642,65021,0.3082901550598647,6.0,53.0,18.0,4.0,65,21
2643,65022,0.9584642047700185,91.0,35.0,22.0,1.0,65,22
2644,65023,0.4791956009762869,6.0,31.0,23.0,1.0,65,23
2645,65024,0.8631631352382224,54.0,5.0,33.0,3.0,65,24
2646,65025,0.34862737576840064,59.0,73.0,26.0,2.0,65,25
2647,65026,0.9459841213457723,23.0,46.0,51.0,2.0,65,26
2648,65027,0.48485087060535315,19.0,8.0,38.0,1.0,65,27
2649,65028,0.6828789269634382,17.0,79.0,45.0,3.0,65,28
2650,65029,0.8263060881263505,97.0,21.0,56.0,3.0,65,29
2651,65030,0.7199853030140412,64.0,19.0,20.0,1.0,65,30
2652,65031,0.6389317633533352,6.0,59.0,12.0,2.0,65,31
2653,65032,0.72357421999817,88.0,77.0,42.0,2.0,65,32
2654,65033,0.3314596529962882,96.0,49.0,59.0,1.0,65,33
2655,65034,0.6972595287798563,9.0,5.0,47.0,2.0,65,34
2656,65035,0.5675875373018827,72.0,67.0,33.0,2.0,65,35
2657,65036,0.07135476901548632,80.0,15.0,36.0,0.0,65,36
2658,65037,0.6041191750227994,63.0,23.0,51.0,0.0,65,37
2659,65038,0.11675504179518104,23.0,34.0,0.0,4.0,65,38
2660,65039,0.6735733864181574,79.0,23.0,11.0,3.0,65,39
2661,65040,0.7438832472310268,44.0,33.0,23.0,4.0,65,40
2662,65041,0.16215560305606647,19.0,21.0,58.0,1.0,65,41
2663,65042,0.3965848098386132,25.0,77.0,24.0,3.0,65,42
2664,65043,0.4529374991461915,52.0,45.0,0.0,4.0,65,43
2665,65044,0.9479295632377971,74.0,5.0,29.0,4.0,65,44
2666,65045,0.7963775518940218,32.0,44.0,56.0,2.0,65,45
2667,65046,0.950270476928674,72.0,62.0,26.0,0.0,65,46
2668,65047,0.7662383131910053,42.0,32.0,2.0,4.0,65,47
2669,65048,0.5536714840131722,55.0,66.0,58.0,3.0,65,48
2670,65049,0.5443102120794985,59.0,20.0,33.0,2.0,65,49
2671,65050,0.06440555255474689,40.0,68.0,38.0,1.0,65,50
2672,65051,0.8126915111465619,20.0,61.0,33.0,4.0,65,51
2673,65052,0.04618233208552358,13.0,9.0,2.0,4.0,65,52
2674,65053,0.15804900370961483,69.0,17.0,8.0,5.0,65,53
2675,65054,0.9312907579140011,77.0,17.0,51.0,4.0,65,54
2676,65055,0.14095478880051704,51.0,13.0,15.0,4.0,65,55
2677,65056,0.5452168340283419,15.0,79.0,49.0,3.0,65,56
2678,65057,0.8407211420654981,64.0,47.0,42.0,2.0,65,57
2679,65058,0.5521507350937223,97.0,27.0,50.0,5.0,65,58
2680,65059,0.24326860372423054,26.0,73.0,55.0,2.0,65,59
2681,65060,0.36153534955514466,77.0,35.0,2.0,0.0,65,60
2682,65061,0.48395939061571214,61.0,15.0,1.0,3.0,65,61
2683,65062,0.4456928559739284,84.0,5.0,25.0,2.0,65,62
2684,65063,0.4362767846960701,48.0,42.0,14.0,4.0,65,63
2685,65064,0.11824052229533333,80.0,18.0,51.0,5.0,65,64
2686,65065,0.7170704091821076,17.0,28.0,20.0,3.0,65,65
2687,65066,0.8728826736272874,93.0,34.0,0.0,0.0,65,66
2688,65067,0.880167159646841,52.0,60.0,40.0,5.0,65,67
2689,66001,0.34817122264764133,81.0,34.0,1.0,2.0,66,1
2690,66002,0.791933390400037,76.0,71.0,44.0,5.0,66,2
2691,66003,0.8522803843884241,67.0,38.0,51.0,3.0,66,3
2692,66004,0.5935060425327559,27.0,79.0,46.0,1.0,66,4
2693,66005,0.03190039559829372,48.0,47.0,19.0,5.0,66,5
2694,66006,0.2426403418448475,44.0,73.0,26.0,5.0,66,6
2695,66007,0.23657518024618052,34.0,59.0,26.0,4.0,66,7
2696,66008,0.3606039160694329,24.0,80.0,57.0,4.0,66,8
2697,66009,0.20874794219658288,12.0,32.0,50.0,5.0,66,9
2698,66010,0.5592116167174653,92.0,22.0,45.0,3.0,66,10
2699,66011,0.08701078914865212,28.0,68.0,54.0,5.0,66,11
2700,66012,0.7377189283475609,24.0,14.0,19.0,5.0,66,12
2701,66013,0.8081727086493786,40.0,16.0,53.0,1.0,66,13
2702,66014,0.0664257499683939,39.0,44.0,21.0,1.0,66,14
2703,66015,0.7241911195088819,19.0,8.0,19.0,1.0,66,15
2704,66016,0.8174910610685571,73.0,75.0,28.0,2.0,66,16
2705,66017,0.7602706467016125,42.0,39.0,50.0,4.0,66,17
2706,66018,0.37566988726859063,43.0,54.0,34.0,2.0,66,18
2707,66019,0.6751478548108177,74.0,35.0,23.0,2.0,66,19
2708,66020,0.4479950704449821,35.0,72.0,8.0,4.0,66,20
2709,66021,0.2994959230639097,93.0,26.0,8.0,4.0,66,21
2710,66022,0.9715065446765051,27.0,66.0,19.0,3.0,66,22
2711,66023,0.3144211677802847,3.0,62.0,15.0,1.0,66,23
2712,66024,0.08749627562935391,27.0,46.0,4.0,2.0,66,24
2713,66025,0.5102381977973897,6.0,7.0,28.0,3.0,66,25
2714,66026,0.981677275062752,34.0,42.0,11.0,1.0,66,26
2715,66027,0.09886800248820615,23.0,10.0,45.0,2.0,66,27
2716,66028,0.32244406655959346,82.0,70.0,36.0,3.0,66,28
2717,66029,0.32579238154075574,13.0,44.0,13.0,1.0,66,29
2718,66030,0.9012053828795731,40.0,61.0,44.0,0.0,66,30
2719,66031,0.7290477554273163,33.0,43.0,58.0,1.0,66,31
2720,66032,0.2975259624053431,47.0,73.0,46.0,5.0,66,32
2721,66033,0.7277554762790586,40.0,69.0,50.0,3.0,66,33
2722,66034,0.5975525947872311,32.0,25.0,21.0,4.0,66,34
2723,66035,0.2729502213716639,9.0,19.0,22.0,5.0,66,35
2724,66036,0.43371194144580905,37.0,25.0,10.0,4.0,66,36
2725,66037,0.2594464598936691,79.0,63.0,46.0,2.0,66,37
2726,66038,0.9964642434591955,43.0,63.0,30.0,0.0,66,38
2727,66039,0.4954170453720216,91.0,21.0,6.0,5.0,66,39
2728,66040,0.35010629961430006,83.0,64.0,34.0,0.0,66,40
2729,66041,0.07162829756600653,77.0,28.0,37.0,2.0,66,41
2730,66042,0.9006291919923269,28.0,57.0,49.0,3.0,66,42
2731,66043,0.3936556908614478,26.0,22.0,46.0,4.0,66,43
2732,66044,0.016385895467682654,98.0,50.0,2.0,4.0,66,44
2733,66045,0.5502677761279773,71.0,41.0,55.0,0.0,66,45
2734,66046,0.3536693327230288,84.0,12.0,3.0,4.0,66,46
2735,66047,0.24031961439075722,57.0,61.0,50.0,4.0,66,47
2736,66048,0.29356930907104506,7.0,36.0,37.0,0.0,66,48
2737,66049,0.08983562381646071,33.0,59.0,33.0,0.0,66,49
2738,66050,0.47438850548075306,98.0,32.0,2.0,2.0,66,50
2739,66051,0.4277850476425016,43.0,73.0,16.0,4.0,66,51
2740,66052,0.0002443766346986731,36.0,73.0,2.0,5.0,66,52
2741,66053,0.04010451883551136,56.0,14.0,24.0,3.0,66,53
2742,66054,0.5658362226133342,94.0,52.0,46.0,3.0,66,54
2743,66055,0.32821576109404227,10.0,62.0,35.0,2.0,66,55
2744,66056,0.6595807691574693,71.0,78.0,22.0,3.0,66,56
2745,66057,0.6976121634062766,88.0,0.0,7.0,2.0,66,57
2746,66058,0.6575388291530966,37.0,56.0,42.0,1.0,66,58
2747,66059,0.49373915094979515,42.0,59.0,22.0,1.0,66,59
2748,66060,0.09501466572147832,3.0,76.0,4.0,2.0,66,60
2749,66061,0.896624978154707,21.0,60.0,3.0,2.0,66,61
2750,66062,0.6117756412005397,16.0,79.0,19.0,3.0,66,62
2751,66063,0.9118994809649712,43.0,27.0,46.0,5.0,66,63
2752,66064,0.38882408332387053,90.0,21.0,33.0,2.0,66,64
2753,66065,0.6225740781358847,88.0,61.0,54.0,4.0,66,65
2754,66066,0.5343476741831524,64.0,57.0,7.0,1.0,66,66
2755,66067,0.46613675456354176,63.0,3.0,42.0,0.0,66,67
2756,66068,0.4628496652688934,76.0,6.0,27.0,1.0,66,68
2757,66069,0.8649961823910062,51.0,57.0,22.0,0.0,66,69
2758,66070,0.7189938680549157,91.0,58.0,34.0,1.0,66,70
2759,66071,0.0039453646009761645,15.0,6.0,33.0,2.0,66,71
2760,66072,0.3070201341898229,87.0,39.0,52.0,5.0,66,72
2761,66073,0.5110279918731454,33.0,34.0,52.0,4.0,66,73
2762,66074,0.5514989349566836,74.0,76.0,46.0,3.0,66,74
2763,67001,0.40058753045407125,54.0,51.0,31.0,1.0,67,1
2764,67002,0.22029283704702596,7.0,49.0,15.0,4.0,67,2
2765,67003,0.11693625696648569,60.0,72.0,22.0,2.0,67,3
2766,67004,0.23349128696081245,64.0,68.0,24.0,3.0,67,4
2767,67005,0.10146448400238828,13.0,22.0,12.0,4.0,67,5
2768,67006,0.40487078403327514,19.0,71.0,50.0,4.0,67,6
2769,67007,0.5540492774104164,99.0,14.0,35.0,3.0,67,7
2770,67008,0.46539437625671964,96.0,31.0,37.0,2.0,67,8
2771,67009,0.1891147013802894,80.0,1.0,35.0,3.0,67,9
2772,67010,0.9461467593521525,44.0,64.0,19.0,2.0,67,10
2773,67011,0.27021302744075204,15.0,42.0,27.0,4.0,67,11
2774,67012,0.9742725467768307,31.0,69.0,37.0,4.0,67,12
2775,67013,0.16472330588093032,14.0,80.0,29.0,3.0,67,13
2776,67014,0.2620652391380407,16.0,65.0,14.0,2.0,67,14
2777,67015,0.7431847954477865,8.0,45.0,12.0,4.0,67,15
2778,67016,0.03422066146162195,83.0,30.0,12.0,3.0,67,16
2779,67017,0.13749228797184887,77.0,1.0,26.0,5.0,67,17
2780,67018,0.7529186555457776,80.0,56.0,49.0,2.0,67,18
2781,67019,0.14850565780845348,59.0,4.0,52.0,0.0,67,19
2782,67020,0.8042356525695049,90.0,1.0,40.0,4.0,67,20
2783,67021,0.8069499168316346,54.0,46.0,21.0,1.0,67,21
2784,67022,0.7517330312773447,12.0,6.0,25.0,4.0,67,22
2785,67023,0.19118381377668514,71.0,1.0,1.0,0.0,67,23
2786,67024,0.7011236815969842,15.0,29.0,57.0,4.0,67,24
2787,67025,0.10904617018023699,66.0,19.0,30.0,1.0,67,25
2788,67026,0.23641918122338956,65.0,46.0,58.0,1.0,67,26
2789,67027,0.18182881838322607,98.0,13.0,55.0,4.0,67,27
2790,67028,0.8903972648430101,66.0,80.0,8.0,1.0,67,28
2791,67029,0.10093316289217336,38.0,2.0,30.0,2.0,67,29
2792,67030,0.18028200466720457,70.0,10.0,51.0,2.0,67,30
2793,67031,0.6792555379471367,66.0,17.0,21.0,2.0,67,31
2794,67032,0.4293435696564102,5.0,4.0,41.0,3.0,67,32
2795,67033,0.5426528247589237,96.0,42.0,39.0,0.0,67,33
2796,67034,0.3293323764964661,32.0,76.0,6.0,3.0,67,34
2797,67035,0.10489808459444239,50.0,14.0,27.0,2.0,67,35
2798,67036,0.933533371817655,56.0,6.0,55.0,2.0,67,36
2799,67037,0.22520946145892418,1.0,32.0,34.0,1.0,67,37
2800,67038,0.6668203640200279,60.0,3.0,38.0,4.0,67,38
2801,67039,0.1127946731457451,54.0,12.0,58.0,3.0,67,39
2802,67040,0.6903490361505309,68.0,7.0,6.0,1.0,67,40
2803,67041,0.9213664168422765,25.0,6.0,2.0,4.0,67,41
2804,67042,0.2703521041208088,48.0,53.0,4.0,4.0,67,42
2805,67043,0.7737366743297921,97.0,36.0,10.0,4.0,67,43
2806,67044,0.5561529438905232,2.0,60.0,11.0,3.0,67,44
2807,67045,0.45171512828523097,51.0,4.0,3.0,1.0,67,45
2808,67046,0.31676717687529055,95.0,42.0,18.0,1.0,67,46
2809,67047,0.8168690432077808,45.0,64.0,33.0,5.0,67,47
2810,67048,0.8922698580061729,24.0,23.0,40.0,4.0,67,48
2811,67049,0.9874070645229447,17.0,40.0,41.0,4.0,67,49
2812,67050,0.8662072155144566,37.0,17.0,18.0,0.0,67,50
2813,67051,0.6845482667758037,14.0,64.0,54.0,2.0,67,51
2814,67052,0.8685662437916543,84.0,76.0,21.0,1.0,67,52
2815,67053,0.34310718967042575,56.0,73.0,49.0,3.0,67,53
2816,67054,0.9560392680159334,12.0,32.0,10.0,0.0,67,54
2817,67055,0.48281992074054525,52.0,33.0,43.0,1.0,67,55
2818,67056,0.9120839783337287,72.0,64.0,50.0,3.0,67,56
2819,67057,0.9628442954787622,78.0,51.0,36.0,5.0,67,57
2820,67058,0.774534139132206,36.0,59.0,20.0,5.0,67,58
2821,67059,0.016889226211707742,23.0,13.0,33.0,2.0,67,59
2822,67060,0.6988118143343102,35.0,39.0,33.0,4.0,67,60
2823,67061,0.7054772337615287,55.0,9.0,23.0,5.0,67,61
2824,67062,0.984191602215164,41.0,6.0,54.0,1.0,67,62
2825,67063,0.6968635053991674,5.0,30.0,31.0,3.0,67,63
2826,67064,0.09961532418313956,21.0,33.0,29.0,3.0,67,64
2827,67065,0.11679479677344784,79.0,69.0,45.0,1.0,67,65
2828,67066,0.49048030168098355,18.0,77.0,37.0,3.0,67,66
2829,67067,0.17847451656464053,44.0,25.0,14.0,4.0,67,67
2830,67068,0.6342438569702091,29.0,48.0,3.0,4.0,67,68
2831,68001,0.4124861564272213,76.0,2.0,32.0,3.0,68,1
2832,68002,0.5553256996100963,77.0,39.0,17.0,4.0,68,2
2833,68003,0.3870296747820907,57.0,65.0,41.0,1.0,68,3
2834,68004,0.09520960620372965,8.0,16.0,34.0,4.0,68,4
2835,68005,0.6998824918130462,47.0,20.0,35.0,1.0,68,5
2836,68006,0.8941561378023201,27.0,75.0,5.0,3.0,68,6
2837,68007,0.33061942625313034,66.0,16.0,38.0,5.0,68,7
2838,68008,0.1523199877181861,63.0,49.0,59.0,1.0,68,8
2839,68009,0.6444015545359776,85.0,6.0,39.0,4.0,68,9
2840,68010,0.04746256823952233,62.0,62.0,37.0,4.0,68,10
2841,68011,0.43336814158061976,50.0,28.0,15.0,2.0,68,11
2842,68012,0.7133239323892073,95.0,9.0,46.0,1.0,68,12
2843,68013,0.8631562456660161,28.0,67.0,31.0,3.0,68,13
2844,68014,0.39829841573910674,30.0,40.0,32.0,2.0,68,14
2845,68015,0.8168319992094784,72.0,60.0,43.0,1.0,68,15
2846,68016,0.27493045089366797,47.0,56.0,27.0,1.0,68,16
2847,68017,0.10334852521007443,89.0,16.0,0.0,0.0,68,17
2848,68018,0.10547090521261071,88.0,68.0,5.0,1.0,68,18
2849,68019,0.1878439613821571,66.0,6.0,44.0,3.0,68,19
2850,68020,0.5827595345691783,96.0,36.0,3.0,1.0,68,20
2851,68021,0.20921973900476076,76.0,30.0,38.0,1.0,68,21
2852,68022,0.27371468535506405,1.0,45.0,29.0,5.0,68,22
2853,68023,0.17572128654848862,38.0,76.0,8.0,3.0,68,23
2854,68024,0.9003009268118769,75.0,37.0,3.0,0.0,68,24
2855,68025,0.3704437461800486,94.0,22.0,23.0,3.0,68,25
2856,68026,0.3072579252556421,99.0,31.0,46.0,4.0,68,26
2857,68027,0.7631008600849178,21.0,71.0,3.0,2.0,68,27
2858,68028,0.32291373151985026,48.0,39.0,28.0,2.0,68,28
2859,68029,0.9949108603902264,63.0,21.0,19.0,3.0,68,29
2860,68030,0.17090572398216286,71.0,21.0,43.0,2.0,68,30
2861,68031,0.2721621600233468,92.0,11.0,30.0,3.0,68,31
2862,68032,0.3790827053340361,7.0,12.0,24.0,1.0,68,32
2863,68033,0.1573326711490226,3.0,20.0,46.0,2.0,68,33
2864,68034,0.2893970895435991,60.0,16.0,20.0,0.0,68,34
2865,68035,0.7368337262725618,68.0,74.0,21.0,5.0,68,35
2866,68036,0.4688861593427688,18.0,54.0,28.0,1.0,68,36
2867,68037,0.5476238743006636,51.0,73.0,33.0,4.0,68,37
2868,68038,0.18982557187618387,81.0,38.0,45.0,2.0,68,38
2869,68039,0.6448296410207317,55.0,23.0,39.0,0.0,68,39
2870,68040,0.7384933092988671,73.0,68.0,23.0,5.0,68,40
2871,68041,0.5860586570324936,82.0,3.0,32.0,0.0,68,41
2872,68042,0.14926871745970138,66.0,55.0,28.0,5.0,68,42
2873,68043,0.8691830852164808,94.0,35.0,26.0,5.0,68,43
2874,68044,0.5177887644470878,98.0,26.0,19.0,4.0,68,44
2875,68045,0.31842617721711675,97.0,66.0,30.0,4.0,68,45
2876,68046,0.5757438959002604,83.0,76.0,48.0,4.0,68,46
2877,68047,0.43120261875525356,1.0,71.0,47.0,3.0,68,47
2878,68048,0.20097619109522824,14.0,61.0,32.0,2.0,68,48
2879,68049,0.7556422861597187,90.0,63.0,22.0,0.0,68,49
2880,68050,0.468109939329596,2.0,37.0,18.0,4.0,68,50
2881,68051,0.25181988753071527,87.0,65.0,10.0,5.0,68,51
2882,68052,0.2105454493428578,56.0,51.0,31.0,0.0,68,52
2883,68053,0.6644318911754555,34.0,61.0,56.0,1.0,68,53
2884,68054,0.43687207677013895,61.0,27.0,49.0,2.0,68,54
2885,68055,0.683802308297826,99.0,72.0,37.0,0.0,68,55
2886,68056,0.570491202513096,62.0,29.0,36.0,1.0,68,56
2887,68057,0.6379308512000424,40.0,40.0,53.0,2.0,68,57
2888,68058,0.08559633114517617,99.0,21.0,9.0,3.0,68,58
2889,68059,0.4690142702406376,93.0,18.0,14.0,3.0,68,59
2890,68060,0.6109173768996473,4.0,15.0,13.0,5.0,68,60
2891,68061,0.2806241803162187,62.0,34.0,50.0,2.0,68,61
2892,68062,0.04902239498741412,29.0,51.0,17.0,4.0,68,62
2893,68063,0.8947907222384507,25.0,36.0,18.0,4.0,68,63
2894,68064,0.6698621809453363,94.0,39.0,29.0,1.0,68,64
2895,68065,0.8116531454931174,48.0,79.0,57.0,3.0,68,65
2896,68066,0.5016904325120042,24.0,61.0,19.0,2.0,68,66
2897,68067,0.11154756317009784,95.0,24.0,36.0,3.0,68,67
2898,68068,0.09745337590392011,19.0,36.0,14.0,4.0,68,68
2899,68069,0.06984159479682195,2.0,32.0,23.0,5.0,68,69
2900,68070,0.3702929641225936,85.0,24.0,56.0,0.0,68,70
2901,68071,0.12704186755866764,29.0,77.0,4.0,1.0,68,71
2902,68072,0.42698705918743807,80.0,40.0,25.0,2.0,68,72
2903,68073,0.4542549596409051,27.0,60.0,24.0,4.0,68,73
2904,68074,0.3003056736126827,16.0,43.0,46.0,0.0,68,74
2905,68075,0.5998599690512821,47.0,6.0,56.0,1.0,68,75
2906,68076,0.5439145377149437,7.0,2.0,54.0,5.0,68,76
2907,68077,0.005095153926226836,88.0,23.0,55.0,5.0,68,77
2908,68079,0.36143543563805436,96.0,51.0,44.0,1.0,68,79
2909,69001,0.9858826239404694,95.0,0.0,54.0,5.0,69,1
2910,69002,0.5284644981814889,29.0,36.0,22.0,0.0,69,2
2911,69003,0.3376423624684175,69.0,17.0,46.0,4.0,69,3
